name cp-unconnected-plain cp-fc-unconnected-plain clique-unconnected-plain mcssize generator vertices
mcs30_r01_s20.A52 0.430815 0.369335 120 mcs30 rand 20
mcs30_r01_s20.A53 0.596207 0.410650 131 mcs30 rand 20
mcs30_r01_s20.A54 1.060964 0.718114 183 mcs30 rand 20
mcs30_r01_s20.A55 1.210452 0.585849 243 mcs30 rand 20
mcs30_r01_s20.A56 1.827130 1.572309 357 mcs30 rand 20
mcs30_r01_s20.A57 0.514247 0.330245 262 mcs30 rand 20
mcs30_r01_s20.A58 0.529559 0.404273 145 mcs30 rand 20
mcs30_r01_s20.A59 0.290495 0.149867 176 mcs30 rand 20
mcs30_r01_s20.A60 0.747183 0.396678 160 mcs30 rand 20
mcs30_r01_s20.A61 0.548773 0.214593 201 mcs30 rand 20
mcs30_r01_s20.A62 0.920586 0.789002 90 mcs30 rand 20
mcs30_r01_s20.A63 0.544614 0.314764 187 mcs30 rand 20
mcs30_r01_s20.A64 0.996040 0.673447 100 mcs30 rand 20
mcs30_r01_s20.A65 1.054379 0.526180 297 mcs30 rand 20
mcs30_r01_s20.A66 0.428743 0.278568 190 mcs30 rand 20
mcs30_r01_s20.A67 0.645165 0.408135 119 mcs30 rand 20
mcs30_r01_s20.A68 0.365928 0.255823 92 mcs30 rand 20
mcs30_r01_s20.A69 1.212151 0.575239 249 mcs30 rand 20
mcs30_r01_s20.A70 0.657961 0.518821 178 mcs30 rand 20
mcs30_r01_s20.A71 0.536971 0.315533 72 mcs30 rand 20
mcs30_r01_s20.A72 0.466118 0.313091 155 mcs30 rand 20
mcs30_r01_s20.A73 0.565994 0.349297 271 mcs30 rand 20
mcs30_r01_s20.A74 0.893795 0.445500 156 mcs30 rand 20
mcs30_r01_s20.A75 0.910163 0.418641 123 mcs30 rand 20
mcs30_r01_s20.A76 0.695479 0.454264 152 mcs30 rand 20
mcs30_r01_s20.A77 0.517121 0.304043 155 mcs30 rand 20
mcs30_r01_s20.A78 0.557091 0.322072 202 mcs30 rand 20
mcs30_r01_s20.A79 0.307936 0.244802 168 mcs30 rand 20
mcs30_r01_s20.A80 0.612840 0.276433 148 mcs30 rand 20
mcs30_r01_s20.A81 0.587986 0.178045 283 mcs30 rand 20
mcs30_r01_s20.A82 0.455991 0.279300 84 mcs30 rand 20
mcs30_r01_s20.A83 0.497225 0.259874 76 mcs30 rand 20
mcs30_r01_s20.A84 0.863096 0.497565 116 mcs30 rand 20
mcs30_r01_s20.A85 0.428057 0.243828 171 mcs30 rand 20
mcs30_r01_s20.A86 0.895771 0.567537 160 mcs30 rand 20
mcs30_r01_s20.A87 1.450559 0.947956 114 mcs30 rand 20
mcs30_r01_s20.A88 0.501102 0.216395 135 mcs30 rand 20
mcs30_r01_s20.A89 1.061971 0.567310 229 mcs30 rand 20
mcs30_r01_s20.A90 0.904482 0.579349 124 mcs30 rand 20
mcs30_r01_s20.A91 0.807644 0.527957 278 mcs30 rand 20
mcs30_r01_s20.A92 1.072853 0.697122 238 mcs30 rand 20
mcs30_r01_s20.A93 0.847588 0.468364 285 mcs30 rand 20
mcs30_r01_s20.A94 0.740398 0.426341 115 mcs30 rand 20
mcs30_r01_s20.A95 0.734862 0.357566 289 mcs30 rand 20
mcs30_r01_s20.A96 0.439073 0.278659 65 mcs30 rand 20
mcs30_r01_s20.A97 1.199258 0.668063 130 mcs30 rand 20
mcs30_r01_s20.A98 0.515732 0.350727 140 mcs30 rand 20
mcs30_r01_s20.A99 0.567115 0.405425 228 mcs30 rand 20
mcs30_r01_s25.A00 25.922213 14.496006 14955 mcs30 rand 25
mcs30_r01_s25.A01 15.697239 9.764633 9029 mcs30 rand 25
mcs30_r01_s25.A02 14.789991 7.544858 12110 mcs30 rand 25
mcs30_r01_s25.A03 28.667397 18.929728 7333 mcs30 rand 25
mcs30_r01_s25.A04 11.845401 7.085625 16603 mcs30 rand 25
mcs30_r01_s25.A05 29.263529 17.323528 18784 mcs30 rand 25
mcs30_r01_s25.A06 36.600746 21.696217 10358 mcs30 rand 25
mcs30_r01_s25.A07 45.647465 22.389977 7146 mcs30 rand 25
mcs30_r01_s25.A08 12.764296 6.837571 14064 mcs30 rand 25
mcs30_r01_s25.A09 14.719271 7.886526 12756 mcs30 rand 25
mcs30_r01_s25.A10 25.215588 15.133876 12030 mcs30 rand 25
mcs30_r01_s25.A11 9.220210 5.140447 4910 mcs30 rand 25
mcs30_r01_s25.A12 28.267879 20.060583 19161 mcs30 rand 25
mcs30_r01_s25.A13 21.730492 14.543144 15976 mcs30 rand 25
mcs30_r01_s25.A14 7.691389 3.801250 9555 mcs30 rand 25
mcs30_r01_s25.A15 19.569704 12.533402 10288 mcs30 rand 25
mcs30_r01_s25.A16 21.463732 14.088338 6299 mcs30 rand 25
mcs30_r01_s25.A17 7.277529 3.379287 5404 mcs30 rand 25
mcs30_r01_s25.A18 16.084602 11.774513 3820 mcs30 rand 25
mcs30_r01_s25.A19 19.848284 9.726526 5384 mcs30 rand 25
mcs30_r01_s25.A20 19.050280 8.578851 10384 mcs30 rand 25
mcs30_r01_s25.A21 12.012266 7.567654 6936 mcs30 rand 25
mcs30_r01_s25.A22 11.430056 6.268086 4428 mcs30 rand 25
mcs30_r01_s25.A23 28.628969 18.855164 10675 mcs30 rand 25
mcs30_r01_s25.A24 21.959444 12.127117 7292 mcs30 rand 25
mcs30_r01_s25.A25 13.641650 7.543098 5413 mcs30 rand 25
mcs30_r01_s25.A26 22.215193 13.278964 9501 mcs30 rand 25
mcs30_r01_s25.A27 29.020399 17.250179 16047 mcs30 rand 25
mcs30_r01_s25.A28 6.302712 3.111120 3985 mcs30 rand 25
mcs30_r01_s25.A29 29.566422 17.919081 13243 mcs30 rand 25
mcs30_r01_s25.A30 5.261989 2.975988 5309 mcs30 rand 25
mcs30_r01_s25.A31 28.458607 15.305446 10439 mcs30 rand 25
mcs30_r01_s25.A32 17.554836 9.331180 14666 mcs30 rand 25
mcs30_r01_s25.A33 15.706805 10.641353 3533 mcs30 rand 25
mcs30_r01_s25.A34 26.553774 15.486823 9166 mcs30 rand 25
mcs30_r01_s25.A35 15.481203 10.372024 5421 mcs30 rand 25
mcs30_r01_s25.A36 35.265327 19.124472 11780 mcs30 rand 25
mcs30_r01_s25.A37 14.364444 8.028300 12003 mcs30 rand 25
mcs30_r01_s25.A38 16.887522 10.485389 4743 mcs30 rand 25
mcs30_r01_s25.A39 25.927568 14.822545 9591 mcs30 rand 25
mcs30_r01_s25.A40 19.016523 12.298001 5514 mcs30 rand 25
mcs30_r01_s25.A41 20.723692 13.791714 3808 mcs30 rand 25
mcs30_r01_s25.A42 13.765920 7.339208 12278 mcs30 rand 25
mcs30_r01_s25.A43 17.629105 10.170137 8073 mcs30 rand 25
mcs30_r01_s25.A44 21.233959 10.055170 6986 mcs30 rand 25
mcs30_r01_s25.A45 21.773731 14.255805 13397 mcs30 rand 25
mcs30_r01_s25.A46 19.357351 13.046526 12453 mcs30 rand 25
mcs30_r01_s25.A47 21.799065 12.220189 6019 mcs30 rand 25
mcs30_r01_s25.A48 23.505150 15.266892 5562 mcs30 rand 25
mcs30_r01_s25.A49 18.551107 11.070518 5227 mcs30 rand 25
mcs30_r01_s25.A50 32.090454 17.908159 27395 mcs30 rand 25
mcs30_r01_s25.A51 14.431126 10.087447 4163 mcs30 rand 25
mcs30_r01_s25.A52 6.380456 3.276732 5549 mcs30 rand 25
mcs30_r01_s25.A53 12.573722 7.010400 8629 mcs30 rand 25
mcs30_r01_s25.A54 25.350557 15.161513 8588 mcs30 rand 25
mcs30_r01_s25.A55 15.273268 10.446369 7139 mcs30 rand 25
mcs30_r01_s25.A56 19.155260 12.289406 9067 mcs30 rand 25
mcs30_r01_s25.A57 7.187537 4.194120 8128 mcs30 rand 25
mcs30_r01_s25.A58 31.590322 17.994524 10817 mcs30 rand 25
mcs30_r01_s25.A59 17.542225 9.134175 8446 mcs30 rand 25
mcs30_r01_s25.A60 14.332798 7.068468 3472 mcs30 rand 25
mcs30_r01_s25.A61 25.222170 14.393070 8117 mcs30 rand 25
mcs30_r01_s25.A62 7.325132 4.426276 7512 mcs30 rand 25
mcs30_r01_s25.A63 29.287678 18.055811 6478 mcs30 rand 25
mcs30_r01_s25.A64 28.027121 18.040869 9759 mcs30 rand 25
mcs30_r01_s25.A65 25.278545 14.886853 15712 mcs30 rand 25
mcs30_r01_s25.A66 14.877613 8.458797 4833 mcs30 rand 25
mcs30_r01_s25.A67 38.720284 20.656424 18428 mcs30 rand 25
mcs30_r01_s25.A68 14.469564 9.481880 4655 mcs30 rand 25
mcs30_r01_s25.A69 29.771511 17.084393 5764 mcs30 rand 25
mcs30_r01_s25.A70 17.856766 10.038763 7290 mcs30 rand 25
mcs30_r01_s25.A71 21.784876 12.793602 9159 mcs30 rand 25
mcs30_r01_s25.A72 12.063260 6.714575 6928 mcs30 rand 25
mcs30_r01_s25.A73 44.067295 27.955015 8490 mcs30 rand 25
mcs30_r01_s25.A74 13.192900 6.885076 3325 mcs30 rand 25
mcs30_r01_s25.A75 18.143204 10.781697 1819 mcs30 rand 25
mcs30_r01_s25.A76 20.274836 11.321146 11734 mcs30 rand 25
mcs30_r01_s25.A77 23.622873 14.362086 7440 mcs30 rand 25
mcs30_r01_s25.A78 30.671524 18.630079 11761 mcs30 rand 25
mcs30_r01_s25.A79 25.192783 14.399774 13015 mcs30 rand 25
mcs30_r01_s25.A80 11.470076 8.659476 4514 mcs30 rand 25
mcs30_r01_s25.A81 27.787851 16.985949 13926 mcs30 rand 25
mcs30_r01_s25.A82 22.962135 14.216028 10337 mcs30 rand 25
mcs30_r01_s25.A83 7.926167 4.805150 10117 mcs30 rand 25
mcs30_r01_s25.A84 18.333218 10.101094 8486 mcs30 rand 25
mcs30_r01_s25.A85 25.335747 14.533246 4775 mcs30 rand 25
mcs30_r01_s25.A86 30.842510 21.150288 9773 mcs30 rand 25
mcs30_r01_s25.A87 25.062204 13.858017 18272 mcs30 rand 25
mcs30_r01_s25.A88 19.339432 11.148675 4821 mcs30 rand 25
mcs30_r01_s25.A89 28.566809 16.057310 8447 mcs30 rand 25
mcs30_r01_s25.A90 33.758678 21.368172 8975 mcs30 rand 25
mcs30_r01_s25.A91 25.184481 15.607751 11127 mcs30 rand 25
mcs30_r01_s25.A92 16.518473 10.089349 7515 mcs30 rand 25
mcs30_r01_s25.A93 43.762875 25.455641 18921 mcs30 rand 25
mcs30_r01_s25.A94 30.225418 20.544416 12993 mcs30 rand 25
mcs30_r01_s25.A95 39.818085 21.631147 10690 mcs30 rand 25
mcs30_r01_s25.A96 20.754642 10.230805 16438 mcs30 rand 25
mcs30_r01_s25.A97 38.432041 23.724783 12879 mcs30 rand 25
mcs30_r01_s25.A98 11.699489 6.821872 10562 mcs30 rand 25
mcs30_r01_s25.A99 5.332280 2.787129 3941 mcs30 rand 25
mcs30_r01_s30.A00 523.577271 313.006287 420952 mcs30 rand 30
mcs30_r01_s30.A01 575.202820 328.408417 331075 mcs30 rand 30
mcs30_r01_s30.A02 338.378693 210.355545 241333 mcs30 rand 30
mcs30_r01_s30.A03 525.227844 326.590057 234040 mcs30 rand 30
mcs30_r01_s30.A04 439.392853 242.019562 280584 mcs30 rand 30
mcs30_r01_s30.A05 288.579468 166.104706 471055 mcs30 rand 30
mcs30_r01_s30.A06 336.902191 182.622192 352524 mcs30 rand 30
mcs30_r01_s30.A07 681.526978 363.122009 507785 mcs30 rand 30
mcs30_r01_s30.A08 531.693604 319.257050 306668 mcs30 rand 30
mcs30_r01_s30.A09 820.043213 435.374115 362887 mcs30 rand 30
mcs30_r01_s30.A10 424.684479 301.269012 196625 mcs30 rand 30
mcs30_r01_s30.A11 666.970886 418.704987 442140 mcs30 rand 30
mcs30_r01_s30.A12 117.871399 63.526169 214967 mcs30 rand 30
mcs30_r01_s30.A13 743.681458 439.052399 398189 mcs30 rand 30
mcs30_r01_s30.A14 483.420776 294.140167 395939 mcs30 rand 30
mcs30_r01_s30.A15 175.385895 105.461929 120054 mcs30 rand 30
mcs30_r01_s30.A16 189.248245 117.488045 183040 mcs30 rand 30
mcs30_r01_s30.A17 525.226746 283.652069 347846 mcs30 rand 30
mcs30_r01_s30.A18 444.611176 275.933044 372997 mcs30 rand 30
mcs30_r01_s30.A19 471.991852 281.145538 246329 mcs30 rand 30
mcs30_r01_s30.A20 425.967102 281.230469 198451 mcs30 rand 30
mcs30_r01_s30.A21 515.943115 317.495941 350433 mcs30 rand 30
mcs30_r01_s30.A22 191.094070 118.918045 158218 mcs30 rand 30
mcs30_r01_s30.A23 735.363647 463.954620 373609 mcs30 rand 30
mcs30_r01_s30.A24 303.640503 153.577545 190553 mcs30 rand 30
mcs30_r01_s30.A25 415.730133 265.942780 306605 mcs30 rand 30
mcs30_r01_s30.A26 582.628174 364.608093 368281 mcs30 rand 30
mcs30_r01_s30.A27 447.545074 243.599579 479248 mcs30 rand 30
mcs30_r01_s30.A28 667.684814 380.707703 464316 mcs30 rand 30
mcs30_r01_s30.A29 198.638000 114.853645 314944 mcs30 rand 30
mcs30_r01_s30.A30 388.582886 218.080811 298446 mcs30 rand 30
mcs30_r01_s30.A31 452.264130 255.536942 98748 mcs30 rand 30
mcs30_r01_s30.A32 553.884949 317.593445 681934 mcs30 rand 30
mcs30_r01_s30.A33 318.763763 209.502518 421539 mcs30 rand 30
mcs30_r01_s30.A34 641.484131 447.359100 375691 mcs30 rand 30
mcs30_r01_s30.A35 1131.198242 575.600098 380745 mcs30 rand 30
mcs30_r01_s30.A36 497.859131 265.524963 680385 mcs30 rand 30
mcs30_r01_s30.A37 484.233765 278.886597 327746 mcs30 rand 30
mcs30_r01_s30.A38 487.537292 239.474548 486439 mcs30 rand 30
mcs30_r01_s30.A39 830.310120 553.243164 153807 mcs30 rand 30
mcs30_r01_s30.A40 438.479828 247.360229 221224 mcs30 rand 30
mcs30_r01_s30.A41 220.349686 141.209137 272685 mcs30 rand 30
mcs30_r01_s30.A42 568.325500 361.840393 401052 mcs30 rand 30
mcs30_r01_s30.A43 311.651947 175.417038 275407 mcs30 rand 30
mcs30_r01_s30.A44 595.077881 389.248077 587508 mcs30 rand 30
mcs30_r01_s30.A45 334.931732 158.435852 163999 mcs30 rand 30
mcs30_r01_s30.A46 677.664856 383.333466 549838 mcs30 rand 30
mcs30_r01_s30.A47 379.343414 246.993210 275056 mcs30 rand 30
mcs30_r01_s30.A48 848.779114 499.715607 341120 mcs30 rand 30
mcs30_r01_s30.A49 589.002625 338.337585 247614 mcs30 rand 30
mcs30_r01_s30.A50 286.556702 163.517090 136599 mcs30 rand 30
mcs30_r01_s30.A51 258.599182 156.934875 382802 mcs30 rand 30
mcs30_r01_s30.A52 504.600433 278.214233 230593 mcs30 rand 30
mcs30_r01_s30.A53 538.637878 325.043121 524150 mcs30 rand 30
mcs30_r01_s30.A54 1089.952271 705.181824 214022 mcs30 rand 30
mcs30_r01_s30.A55 736.628845 429.983612 621180 mcs30 rand 30
mcs30_r01_s30.A56 403.052856 268.485565 290740 mcs30 rand 30
mcs30_r01_s30.A57 856.733337 488.620728 409719 mcs30 rand 30
mcs30_r01_s30.A58 665.842041 479.067932 326025 mcs30 rand 30
mcs30_r01_s30.A59 159.417725 86.262474 80953 mcs30 rand 30
mcs30_r01_s30.A60 489.619415 263.167969 320149 mcs30 rand 30
mcs30_r01_s30.A61 731.333252 466.789886 882913 mcs30 rand 30
mcs30_r01_s30.A62 357.235779 200.616928 288394 mcs30 rand 30
mcs30_r01_s30.A63 262.217133 150.837662 328162 mcs30 rand 30
mcs30_r01_s30.A64 381.672485 209.846176 248474 mcs30 rand 30
mcs30_r01_s30.A65 453.595612 268.161163 969066 mcs30 rand 30
mcs30_r01_s30.A66 594.454163 382.423157 451444 mcs30 rand 30
mcs30_r01_s30.A67 489.546051 319.694977 278161 mcs30 rand 30
mcs30_r01_s30.A68 499.399353 328.297089 549833 mcs30 rand 30
mcs30_r01_s30.A69 693.717163 493.528107 247497 mcs30 rand 30
mcs30_r01_s30.A70 412.460541 226.679199 516713 mcs30 rand 30
mcs30_r01_s30.A71 332.040192 218.927383 172509 mcs30 rand 30
mcs30_r01_s30.A72 262.668365 162.697769 291452 mcs30 rand 30
mcs30_r01_s30.A73 611.057129 331.236328 585655 mcs30 rand 30
mcs30_r01_s30.A74 581.146057 352.118347 496567 mcs30 rand 30
mcs30_r01_s30.A75 602.460388 374.500885 634542 mcs30 rand 30
mcs30_r01_s30.A76 1052.152710 677.005554 265076 mcs30 rand 30
mcs30_r01_s30.A77 403.497986 233.240753 269742 mcs30 rand 30
mcs30_r01_s30.A78 744.579468 458.367279 302483 mcs30 rand 30
mcs30_r01_s30.A79 372.575226 228.027039 274842 mcs30 rand 30
mcs30_r01_s30.A80 379.640869 208.179001 101082 mcs30 rand 30
mcs30_r01_s30.A81 207.940826 127.932091 283658 mcs30 rand 30
mcs30_r01_s30.A82 389.647797 219.472595 283715 mcs30 rand 30
mcs30_r01_s30.A83 839.693909 505.640686 549343 mcs30 rand 30
mcs30_r01_s30.A84 238.686447 141.653168 458298 mcs30 rand 30
mcs30_r01_s30.A85 247.424866 144.758606 369546 mcs30 rand 30
mcs30_r01_s30.A86 826.636597 526.992371 614009 mcs30 rand 30
mcs30_r01_s30.A87 642.403076 382.808350 338264 mcs30 rand 30
mcs30_r01_s30.A88 446.856903 240.040436 226070 mcs30 rand 30
mcs30_r01_s30.A89 630.022339 385.550964 185323 mcs30 rand 30
mcs30_r01_s30.A90 663.939514 392.107300 271481 mcs30 rand 30
mcs30_r01_s30.A91 749.547913 487.822693 488954 mcs30 rand 30
mcs30_r01_s30.A92 226.650864 122.978706 362605 mcs30 rand 30
mcs30_r01_s30.A93 370.674957 230.608505 571849 mcs30 rand 30
mcs30_r01_s30.A94 165.649765 90.473106 77888 mcs30 rand 30
mcs30_r01_s30.A95 871.071289 523.643188 708487 mcs30 rand 30
mcs30_r01_s30.A96 253.926941 161.660126 123944 mcs30 rand 30
mcs30_r01_s30.A97 524.955322 279.448059 306237 mcs30 rand 30
mcs30_r01_s30.A98 912.342712 525.676697 1012637 mcs30 rand 30
mcs30_r01_s30.A99 240.386688 116.883583 164936 mcs30 rand 30
mcs30_r01_s35.A00 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A01 3376.881592 1717.393799 3244396 mcs30 rand 35
mcs30_r01_s35.A02 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A03 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A04 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A05 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A06 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A07 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A08 3600.000000 2380.151611 3600000 mcs30 rand 35
mcs30_r01_s35.A09 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A10 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A11 3600.000000 3337.923584 3600000 mcs30 rand 35
mcs30_r01_s35.A12 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A13 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A14 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A15 3600.000244 3485.971680 3577980 mcs30 rand 35
mcs30_r01_s35.A16 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A17 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A18 3600.000000 3169.103271 3600000 mcs30 rand 35
mcs30_r01_s35.A19 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A20 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A21 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A22 2800.417480 1619.873901 3600000 mcs30 rand 35
mcs30_r01_s35.A23 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A24 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A25 3600.000000 2781.140137 3600000 mcs30 rand 35
mcs30_r01_s35.A26 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A27 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A28 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A29 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A30 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A31 3600.000000 3595.079102 3600000 mcs30 rand 35
mcs30_r01_s35.A32 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A33 3600.000000 3124.691895 3600000 mcs30 rand 35
mcs30_r01_s35.A34 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A35 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A36 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A37 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A38 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A39 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A40 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A41 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A42 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A43 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A44 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A45 3600.000000 3600.000000 3600001 mcs30 rand 35
mcs30_r01_s35.A46 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A47 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A48 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A49 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A50 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A51 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A52 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A53 3600.000000 3302.424316 3600000 mcs30 rand 35
mcs30_r01_s35.A54 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A55 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A56 3600.000000 2552.618164 3600000 mcs30 rand 35
mcs30_r01_s35.A57 3600.000244 3600.000000 3600001 mcs30 rand 35
mcs30_r01_s35.A58 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A59 3600.000000 3600.000000 3264913 mcs30 rand 35
mcs30_r01_s35.A60 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A61 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A62 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A63 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A64 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A65 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A66 3600.000244 3298.050049 3600000 mcs30 rand 35
mcs30_r01_s35.A67 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A68 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A69 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A70 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A71 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A72 3600.000000 2941.699463 3600000 mcs30 rand 35
mcs30_r01_s35.A73 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A74 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A75 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A76 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A77 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A78 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A79 3600.000000 2575.853516 3600000 mcs30 rand 35
mcs30_r01_s35.A80 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A81 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A82 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A83 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A84 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A85 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A86 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A87 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A88 3600.000000 2254.849609 3600000 mcs30 rand 35
mcs30_r01_s35.A89 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A90 3600.000244 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A91 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A92 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A93 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A94 3600.000000 1841.338257 3600000 mcs30 rand 35
mcs30_r01_s35.A95 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A96 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A97 3600.000000 3600.000000 3600000 mcs30 rand 35
mcs30_r01_s35.A98 2133.087158 1088.424438 3600000 mcs30 rand 35
mcs30_r01_s35.A99 3600.000000 3025.320557 3600000 mcs30 rand 35
mcs30_r02_s10.A00 0.001492 0.001894 1 mcs30 rand 10
mcs30_r02_s10.A01 0.001334 0.001965 1 mcs30 rand 10
mcs30_r02_s10.A02 0.000991 0.001439 1 mcs30 rand 10
mcs30_r02_s10.A03 0.002114 0.002154 1 mcs30 rand 10
mcs30_r02_s10.A04 0.001659 0.001709 1 mcs30 rand 10
mcs30_r02_s10.A05 0.001085 0.001184 1 mcs30 rand 10
mcs30_r02_s10.A06 0.001290 0.002067 1 mcs30 rand 10
mcs30_r02_s10.A07 0.001967 0.002134 1 mcs30 rand 10
mcs30_r02_s10.A08 0.000786 0.001175 1 mcs30 rand 10
mcs30_r02_s10.A09 0.002010 0.002309 1 mcs30 rand 10
mcs30_r02_s10.A10 0.000977 0.001018 1 mcs30 rand 10
mcs30_r02_s10.A11 0.001631 0.001884 1 mcs30 rand 10
mcs30_r02_s10.A12 0.002355 0.002494 1 mcs30 rand 10
mcs30_r02_s10.A13 0.001496 0.002633 1 mcs30 rand 10
mcs30_r02_s10.A14 0.001085 0.001617 1 mcs30 rand 10
mcs30_r02_s10.A15 0.001929 0.003306 1 mcs30 rand 10
mcs30_r02_s10.A16 0.001338 0.002051 1 mcs30 rand 10
mcs30_r02_s10.A17 0.001172 0.001756 1 mcs30 rand 10
mcs30_r02_s10.A18 0.001881 0.001741 1 mcs30 rand 10
mcs30_r02_s10.A19 0.001551 0.002344 1 mcs30 rand 10
mcs30_r02_s10.A20 0.001842 0.001832 1 mcs30 rand 10
mcs30_r02_s10.A21 0.001477 0.002074 1 mcs30 rand 10
